step,accuracy_mean,accuracy_q10,accuracy_q90,entropy_mean,entropy_q10,entropy_q90,true_cond_entropy_mean,false_cond_entropy_mean,true_mass_mean,loss_mean,reward_mean
173,0.9983024104,0.9981911974,0.9984553270,0.1690855108,0.1544549265,0.1843281465,0.1542695361,12403.6435308631,0.9983024104,0.1546070079,0.9954427083
174,0.9983267585,0.9982340894,0.9984520421,0.1668368766,0.1543298401,0.1805111963,0.1521922507,2025.8806197119,0.9983267585,0.1722304374,0.9947916667
175,0.9982651631,0.9982201967,0.9983106050,0.1703181326,0.1573422067,0.1824546268,0.1552345824,2001.1512255367,0.9982651631,0.0606517966,0.9869791667
176,0.9982985870,0.9982317390,0.9983741360,0.1708007628,0.1595823832,0.1806905990,0.1559800239,4497.0132075469,0.9982985870,0.1651933044,0.9980468750
177,0.9983342870,0.9982650537,0.9984276400,0.1693741747,0.1568153336,0.1822660267,0.1548474104,2075.5667483791,0.9983342870,0.1487841345,0.9973958333
178,0.9983442505,0.9982506561,0.9984581432,0.1695395186,0.1561135356,0.1837521803,0.1551080532,4357.2791220077,0.9983442505,0.1317588439,0.9941406250
179,0.9983445223,0.9982492871,0.9984508824,0.1705896956,0.1577743905,0.1862403486,0.1561452192,2050.8855338415,0.9983445223,0.1409846842,0.9954427083
180,0.9983591048,0.9982459545,0.9984972210,0.1696654377,0.1578967617,0.1848848603,0.1553362393,6819.0610061741,0.9983591048,0.1344880263,0.9967447917
181,0.9983840998,0.9983006907,0.9984960203,0.1690708609,0.1594526330,0.1818065401,0.1549157062,2386.0419409768,0.9983840998,0.1603110731,0.9967447917
182,0.9983484991,0.9982089477,0.9985034041,0.1686751420,0.1600008727,0.1806903740,0.1542698115,6222.9939913718,0.9983484991,0.1271583239,1.0000000000
183,0.9983646512,0.9982255526,0.9985261526,0.1682937013,0.1596228566,0.1804007153,0.1539882953,1.9683145666,0.9983646512,0.0990265061,0.9973958333
184,0.9983642443,0.9982332010,0.9985281439,0.1670445017,0.1568766806,0.1798094790,0.1527757109,1800.8852550077,0.9983642443,0.1952908536,0.9960937500
185,0.9983336274,0.9981689386,0.9985300608,0.1648316969,0.1560567831,0.1759460434,0.1503365901,3016.1058333143,0.9983336274,0.1563888490,0.9967447917
186,0.9983552329,0.9982309227,0.9985072746,0.1636702885,0.1545319374,0.1755582421,0.1493025012,3242.7650133499,0.9983552329,0.1585313678,0.9986979167
187,0.9983858156,0.9982647209,0.9985154839,0.1633765326,0.1519130921,0.1772119827,0.1492319133,3416.6231397915,0.9983858156,0.1043712397,0.9973958333
188,0.9984190583,0.9983078465,0.9985363469,0.1621735619,0.1518823472,0.1748726655,0.1482614632,2150.1585345999,0.9984190583,0.1670091748,0.9967447917
189,0.9983935380,0.9982677488,0.9985076532,0.1625670246,0.1521249442,0.1761467786,0.1484732805,2087.9912741613,0.9983935380,0.1205433557,1.0000000000
190,0.9983819461,0.9982284918,0.9985220308,0.1610913573,0.1517347385,0.1731884280,0.1469161941,3484.9234728416,0.9983819461,0.0906713828,1.0000000000
191,0.9983942938,0.9983020935,0.9984715767,0.1622569700,0.1524307321,0.1722103299,0.1481498734,3388.6495168734,0.9983942938,0.1492692009,0.9967447917
192,0.9984135000,0.9983246903,0.9984960008,0.1589201017,0.1459617112,0.1707914441,0.1449475862,3435.2451186085,0.9984135000,0.1444899763,0.9980468750
193,0.9984340262,0.9983411803,0.9985273643,0.1572985766,0.1449210182,0.1682002102,0.1434757286,8544.3751300335,0.9984340262,0.1584638047,0.9954427083
194,0.9984491014,0.9983801699,0.9985284243,0.1577378216,0.1458788137,0.1687609300,0.1440453625,5477.8927487040,0.9984491014,0.1291800886,0.9960937500
195,0.9984818927,0.9984132833,0.9985729227,0.1567658275,0.1459209307,0.1665010804,0.1433291176,3329.7055534124,0.9984818927,0.1377528384,0.9941406250
196,0.9982810839,0.9981804576,0.9983893123,0.1659808826,0.1480369110,0.1810238152,0.1511465362,1985.5580962753,0.9982810839,0.0839407469,1.0000000000
197,0.9983148217,0.9982234235,0.9983898702,0.1645667668,0.1478143728,0.1784836519,0.1499754681,3807.8417488050,0.9983148217,0.0835188267,0.9954427083
198,0.9983268007,0.9982301440,0.9984056258,0.1639094522,0.1475631528,0.1772156277,0.1494062464,1914.1320191018,0.9983268007,0.1374596680,0.9934895833
199,0.9983501983,0.9982135038,0.9984544725,0.1624928637,0.1460278428,0.1770254338,0.1481745331,11109.6068204435,0.9983501983,0.1936973383,0.9947916667
200,0.9983822719,0.9982225542,0.9984969053,0.1634436828,0.1468360541,0.1784331300,0.1493630475,17140.4150821972,0.9983822719,0.1452484677,0.9954427083
