step,accuracy_mean,accuracy_q10,accuracy_q90,entropy_mean,entropy_q10,entropy_q90,true_cond_entropy_mean,false_cond_entropy_mean,true_mass_mean,loss_mean,reward_mean
173,0.9983848953,0.9983206024,0.9984669952,0.2017190237,0.1896583769,0.2121051469,0.1874010254,7840.8790535688,0.9983848953,0.2178677917,0.9956054688
174,0.9983937963,0.9983314762,0.9984773006,0.2015649812,0.1889347485,0.2131730545,0.1873194907,9807.3675931422,0.9983937963,0.1763236721,0.9959309896
175,0.9983832558,0.9982762957,0.9984906149,0.2019590666,0.1882015384,0.2151060248,0.1876663028,4447.3379131413,0.9983832558,0.1287876119,0.9915364583
176,0.9983977962,0.9982898679,0.9985123181,0.2004112743,0.1879940761,0.2114226590,0.1862214944,4397.6333581050,0.9983977962,0.1871725917,0.9962565104
177,0.9984114234,0.9983010864,0.9985266953,0.2002268577,0.1883060552,0.2108922982,0.1861541992,13670.9741413053,0.9984114234,0.1516614283,0.9973958333
178,0.9984174379,0.9983076091,0.9985301909,0.1995491462,0.1877948756,0.2103644931,0.1855209166,10868.6686844047,0.9984174379,0.2169874062,0.9975585938
179,0.9984371519,0.9983344345,0.9985456886,0.1995594834,0.1893899594,0.2091095539,0.1856935923,8934.6470052163,0.9984371519,0.1654913723,0.9967447917
180,0.9984489902,0.9983452277,0.9985526118,0.1987459492,0.1870511013,0.2095202001,0.1849806142,2944.8418069649,0.9984489902,0.1827727358,0.9959309896
181,0.9984665561,0.9983760738,0.9985609818,0.1985279371,0.1864944510,0.2094463345,0.1848998221,4441.1046738259,0.9984665561,0.1322737212,0.9965820312
182,0.9984706378,0.9983673868,0.9985789213,0.1975929577,0.1854818984,0.2089307574,0.1839875130,6968.0286718909,0.9984706378,0.2404207389,0.9967447917
183,0.9984889476,0.9984050369,0.9985835190,0.1967634889,0.1853769075,0.2073816341,0.1832923958,10212.7583837414,0.9984889476,0.1446343660,0.9977213542
184,0.9984906514,0.9984066191,0.9985858221,0.1962147799,0.1845994377,0.2072144069,0.1827675385,6893.5374000963,0.9984906514,0.1858555029,0.9969075521
185,0.9985092664,0.9984322557,0.9985975866,0.1956003510,0.1853949452,0.2054135514,0.1823044929,7470.6521333106,0.9985092664,0.1933686932,0.9965820312
186,0.9985069489,0.9984307413,0.9985857306,0.1959995889,0.1865319982,0.2057046125,0.1827092277,10109.0649099016,0.9985069489,0.1702986956,0.9964192708
187,0.9985111499,0.9984295130,0.9985910254,0.1969721566,0.1868742623,0.2070950901,0.1837191135,6750.6696568362,0.9985111499,0.1563708658,0.9964192708
188,0.9985216475,0.9984490657,0.9985934005,0.1975160008,0.1873535508,0.2076051089,0.1843529356,10334.0032674376,0.9985216475,0.1617578268,0.9965820312
189,0.9985345141,0.9984641323,0.9986087704,0.1979146249,0.1877733049,0.2083909854,0.1848523874,6856.2104851023,0.9985345141,0.2242809106,0.9954427083
190,0.9985482184,0.9984878511,0.9986153498,0.1975997404,0.1883150064,0.2074615284,0.1846515842,6887.2906728141,0.9985482184,0.1297745655,0.9970703125
191,0.9985430980,0.9984578986,0.9986244788,0.1975984348,0.1862483602,0.2098984323,0.1846150447,6467.4278197114,0.9985430980,0.2209253361,0.9978841146
192,0.9985557572,0.9984623904,0.9986401343,0.1967883135,0.1848358948,0.2089542055,0.1838918409,5969.3102998845,0.9985557572,0.1978801539,0.9972330729
193,0.9985599637,0.9984601698,0.9986505404,0.1962548046,0.1842889669,0.2089053869,0.1833828115,1609.9783958308,0.9985599637,0.2099840194,0.9972330729
194,0.9985720754,0.9984833965,0.9986553726,0.1959529167,0.1854291956,0.2073306272,0.1831769201,4242.4464576928,0.9985720754,0.1481183618,0.9964192708
195,0.9985766395,0.9984787464,0.9986681728,0.1955495713,0.1853962852,0.2063971111,0.1828092079,4410.0533403810,0.9985766395,0.1514396866,0.9980468750
196,0.9985741051,0.9984476023,0.9986919775,0.1963956972,0.1847516751,0.2084954095,0.1836376090,6359.5426501099,0.9985741051,0.1933636020,0.9986979167
197,0.9985830212,0.9984525619,0.9987031894,0.1970178607,0.1858282919,0.2089816906,0.1843382784,4217.6845784887,0.9985830212,0.1095259264,0.9965820312
198,0.9985999632,0.9984847059,0.9987099371,0.1967215170,0.1858112438,0.2087963269,0.1841777991,2218.4096245241,0.9985999632,0.1972216964,0.9964192708
199,0.9986064243,0.9984905133,0.9987142205,0.1964812092,0.1851377611,0.2094315364,0.1839873329,7387.2224241273,0.9986064243,0.1677033777,0.9964192708
200,0.9986101619,0.9985024271,0.9987100592,0.1951852329,0.1841579899,0.2075211443,0.1827240636,6129.7997942289,0.9986101619,0.1725193113,0.9969075521
