step,accuracy_mean,accuracy_q10,accuracy_q90,entropy_mean,entropy_q10,entropy_q90,true_cond_entropy_mean,false_cond_entropy_mean,true_mass_mean,loss_mean,reward_mean
173,0.9980792316,0.9978659511,0.9983597312,0.1402066089,0.1048684955,0.1752049067,0.1243690390,1979.3105241823,0.9980792316,0.1567262312,0.9947916667
174,0.9980845745,0.9978339858,0.9983795676,0.1389929416,0.1057093163,0.1723047250,0.1231470056,877.2616367404,0.9980845745,0.1599150300,0.9921875000
175,0.9981596184,0.9979756784,0.9984003611,0.1357646522,0.1033857517,0.1702519163,0.1205238036,1733.9256081168,0.9981596184,-0.0322079013,0.9895833333
176,0.9981908043,0.9979851403,0.9984205270,0.1367026851,0.1035116363,0.1712899826,0.1215864449,4378.9029195340,0.9981908043,0.1112811888,0.9947916667
177,0.9982043076,0.9979353948,0.9984971375,0.1342910059,0.0958779947,0.1719783694,0.1192633740,5514.9884548362,0.9982043076,0.0761798571,0.9973958333
178,0.9981543207,0.9978617649,0.9984721813,0.1350051432,0.0947455118,0.1741157179,0.1196921158,9277.6172803211,0.9981543207,0.1530182660,1.0000000000
179,0.9980514050,0.9977378454,0.9984582243,0.1350802012,0.0943386182,0.1718521659,0.1191196527,3081.3063387950,0.9980514050,0.0833468412,0.9947916667
180,0.9980112100,0.9976103578,0.9985447946,0.1321603052,0.0916861000,0.1681804996,0.1160654902,3118.5874175008,0.9980112100,0.0975088713,0.9947916667
181,0.9979351338,0.9974249964,0.9985066404,0.1330506566,0.0932173774,0.1704499707,0.1164798295,4391.8469068082,0.9979351338,0.1271806608,0.9973958333
182,0.9977237209,0.9969227805,0.9984997592,0.1367580528,0.0952661285,0.1775453856,0.1188440717,1.8246048721,0.9977237209,0.0886792441,1.0000000000
183,0.9980531589,0.9975166254,0.9985603628,0.1312942278,0.0951335346,0.1670396806,0.1154881926,3860.3475287644,0.9980531589,0.0596255921,0.9895833333
184,0.9982122199,0.9979047403,0.9985522280,0.1250825197,0.0921028001,0.1552851076,0.1102726310,3298.5436851756,0.9982122199,0.0911405707,0.9947916667
185,0.9983489005,0.9981160154,0.9986603155,0.1222436355,0.0900412132,0.1485534338,0.1083743113,2922.9307407475,0.9983489005,0.1072987070,0.9895833333
186,0.9983604296,0.9981065860,0.9986993289,0.1223864346,0.0876797280,0.1516356857,0.1086676319,2960.1595379845,0.9983604296,0.0824089398,0.9973958333
187,0.9983834593,0.9981432943,0.9986900759,0.1218905205,0.0894428203,0.1502991959,0.1083099654,3472.2888403845,0.9983834593,0.0775762623,0.9947916667
188,0.9983660523,0.9980748787,0.9987194672,0.1219539289,0.0875037916,0.1540568777,0.1082373010,2857.7643492730,0.9983660523,0.1100014299,0.9973958333
189,0.9983951219,0.9980825863,0.9987501583,0.1199910570,0.0840730320,0.1536039459,0.1065102973,7559.7806475194,0.9983951219,0.0592051744,1.0000000000
190,0.9984177788,0.9981452098,0.9987510905,0.1185001413,0.0834542447,0.1515936409,0.1052606897,6877.0900595983,0.9984177788,0.0761455471,0.9973958333
191,0.9984715358,0.9982675309,0.9987421365,0.1166863119,0.0811569622,0.1498956808,0.1038233502,6965.4895603625,0.9984715358,0.0955226198,0.9973958333
192,0.9985131129,0.9982902336,0.9987999554,0.1141499212,0.0791333701,0.1481815826,0.1015588057,2724.2286348677,0.9985131129,0.0567591650,1.0000000000
193,0.9985823178,0.9983913326,0.9988313599,0.1106216836,0.0771102860,0.1455014727,0.0985214778,2500.7285002136,0.9985823178,0.1417974271,1.0000000000
194,0.9985680032,0.9983107977,0.9988295527,0.1091709249,0.0779124489,0.1435953963,0.0969227876,2587.6143449736,0.9985680032,0.1016167986,0.9973958333
195,0.9985412558,0.9983081164,0.9987917514,0.1085423421,0.0795819407,0.1404144272,0.0960890311,2482.0673291349,0.9985412558,0.0631629887,0.9921875000
196,0.9985675677,0.9983549213,0.9988049698,0.1079586103,0.0792187942,0.1395157657,0.0956967316,554.3097775030,0.9985675677,0.0053310394,1.0000000000
197,0.9985335334,0.9982654490,0.9988190246,0.1107092285,0.0799320217,0.1434226743,0.0982719020,2357.9077616231,0.9985335334,0.0462132978,0.9973958333
198,0.9985238290,0.9982909999,0.9987589335,0.1106930062,0.0802336921,0.1428817729,0.0981648915,2302.0118495878,0.9985238290,0.0814186099,1.0000000000
199,0.9984120838,0.9980525727,0.9987343392,0.1118973808,0.0818780282,0.1416472778,0.0986028252,1792.9533802827,0.9984120838,0.1567867051,0.9947916667
200,0.9984459066,0.9981820359,0.9986983800,0.1096924676,0.0827537603,0.1377116580,0.0965277386,461.2602260319,0.9984459066,0.0861124719,1.0000000000
